2665 GIPFEL Сковорода POLA 28х5,5см из прессованного алюминия с 2-слойным антипригарным мраморным покрытием, с индукционным дном, с ручкой с покрытием Soft touch. Толщина: 2,3мм;858,00 грн.;шт;16;;;;;;;;;;;
2666 GIPFEL  Ковш  POLA 16*7,5см/1л из прессованного алюминия с 2-слойным антипригарным мраморным покрытием, с индукционным дном, с ручкой с покрытием Soft touch. Толщина: 2,3мм;864,00 грн.;шт;9;;;;;;;;;;;
2667 GIPFEL Кастрюля POLA 20х9,5см/3л из прессованного алюминия с 2-слойным антипригарным мраморным покрытием, с индукционным дном, со стеклянной крышкой, с ручками с покрытием Soft touch. Толщина: 2,3мм;1161,00 грн.;шт;13;;;;;;;;;;;
2668 GIPFEL Кастрюля POLA 22х10,5см/3.4л из прессованного алюминия с 2-слойным антипригарным мраморным покрытием, с индукционным дном, со стеклянной крышкой, с ручками с покрытием Soft touch. Толщина: 2,3мм;1277,00 грн.;шт;15;;;;;;;;;;;
2669 GIPFEL Кастрюля POLA 24х11см/4.3л из прессованного алюминия с 2-слойным антипригарным мраморным покрытием, с индукционным дном, со стеклянной крышкой, с ручками с покрытием Soft touch. Толщина: 2,3мм;1388,00 грн.;шт;12;;;;;;;;;;;
2703-S STAHLBERG Фартук кухонный 39х39 см зеленого цвета;727,00 грн.;шт;3;;;;;;;;;;;
2795 GIPFEL Кисточка 35,6х5х1,7 см (бамбук, силикон);295,00 грн.;шт;5;;;;;;;;;;;
2815 GIPFEL Силиконовая формочка для яичницы в виде круга;103,00 грн.;шт;12;;;;;;;;;;;
2822 GIPFEL Шумовка PRIMADONNA 30,5х11х4,8см фиолетовая Материал: FDA силикона, PP, colorful nylon;299,00 грн.;шт;61;;;;;;;;;;;
2824 GIPFEL Половник PRIMADONNA 30,6х8,8х5,8см фиолетовый Материал: FDA силикона, PP, colorful nylon;297,00 грн.;шт;58;;;;;;;;;;;
2842 GIPFEL Силиконовая прихватка;113,00 грн.;шт;1;;;;;;;;;;;
2847 GIPFEL Набор из десертных вилочек AMOUR в керамической подставке. Материал: нерж. сталь, силикон, керамика.;303,00 грн.;шт;6;;;;;;;;;;;
2851 GIPFEL Крышка силиконовая 28х26х2,5см Зелено-желтый цвет Материал: FDA silicone;377,00 грн.;шт;18;;;;;;;;;;;
2852 GIPFEL Крышка силиконовая 24х22см Зелено-желтый цвет Материал: FDA silicone;311,00 грн.;шт;24;;;;;;;;;;;
2853 GIPFEL Крышка силиконовая 22,7х21,3см Малиновый цвет Материал: FDA silicone;180,00 грн.;шт;11;;;;;;;;;;;
2854 GIPFEL Крышка силиконовая 25*23.2cm  цвет зеленый  Материал: FDA silicone;218,00 грн.;шт;18;;;;;;;;;;;
2855 GIPFEL Крышка силиконовая 28.9*27.3*1.7cm  цвет серый  Материал: FDA silicone;263,00 грн.;шт;12;;;;;;;;;;;
2856 GIPFEL Крышка силиконовая 28,8х28,2х2,8см Синий цвет;308,00 грн.;шт;14;;;;;;;;;;;
2887 GIPFEL Шумовка PRIMADONNA 30,5х11х4,8см красная Материал: FDA силикона, PP, colorful nylon;288,00 грн.;шт;44;;;;;;;;;;;
2888 GIPFEL Ложка PRIMADONNA 31х6,5х5,3см красная Материал: FDA силикона, PP, colorful nylon;264,00 грн.;шт;15;;;;;;;;;;;
2889 GIPFEL Половник PRIMADONNA 30,6х8,8х5,8см красный Материал: FDA силикона, PP, colorful nylon;285,00 грн.;шт;57;;;;;;;;;;;
3236 GIPFEL Доска разделочная пластиковая ROWLAND 25х15см Материал: PP+TPE;173,00 грн.;шт;1;;;;;;;;;;;
3238 GIPFEL  Разделочная пластиковая доска полупрозрачная вставки зеленого цвета,40.3*24.5cm;439,00 грн.;шт;6;;;;;;;;;;;
3239 GIPFEL Доска разделочная пластиковая GRITA 25х15см Материал: PP+TPE;194,00 грн.;шт;1;;;;;;;;;;;
3454 GIPFEL Лопатка с прорезями MICHELLE 36x6 cm (дерево, нерж);443,00 грн.;шт;23;;;;;;;;;;;
3455 GIPFEL Ложка сервировочная MICHELLE 36x5.5 cm (дерево, нерж);443,00 грн.;шт;29;;;;;;;;;;;
3456 GIPFEL Лопатка  MICHELLE 36x7 cm (дерево, нерж);443,00 грн.;шт;24;;;;;;;;;;;
3706 GIPFEL Подставка для ножей 10,3х10,3х18см Материал: Arylic, PP;1266,00 грн.;шт;10;;;;;;;;;;;
3746 GIPFEL  Масленка  ARCO 18.5*11.8*6.7 см (пластик) цвет черный+белый;339,00 грн.;шт;4;;;;;;;;;;;
3747 GIPFEL Масленка  ARCO  18.5*11.8*6.7 см (пластик) цвет красный+белый;339,00 грн.;шт;4;;;;;;;;;;;
3751 GIPFEL Салатник квадратный с двойными стенками 22.6x22.6см красный (пластик);292,00 грн.;шт;9;;;;;;;;;;;
3752 GIPFEL Салатник квадратный с двойными стенками 22.6x22.6см желтый (пластик);292,00 грн.;шт;13;;;;;;;;;;;
3753 GIPFEL Салатник квадратный с двойными стенками 13.5x13.5см зеленый (пластик);112,00 грн.;шт;12;;;;;;;;;;;
3754 GIPFELСалатник квадрат с двойными стенками 13,5х13,5 см красный (пластик);112,00 грн.;шт;8;;;;;;;;;;;
3811 GIPFEL Форма для запекания прямоугольная18х12х5 см.   (керам);220,00 грн.;шт;3;;;;;;;;;;;
3813 GIPFEL Форма для запекания прямоугольная 28х17.5х6.5 см.   (керам);507,00 грн.;шт;5;;;;;;;;;;;
"3816 GIPFEL Кастрюля-таджин"" 24х24х20 (керамика.) голубой";1214,00 грн.;шт;1;;;;;;;;;;;
3818 GIPFEL Таджин чугунный с керамической крышкой, диам. 30см. Цвет крышки: кремовый;2962,00 грн.;шт;1;;;;;;;;;;;
3826 GIPFEL Кокотница керамическая, D12см, 22х12х5см.;278,00 грн.;шт;24;;;;;;;;;;;
3827 GIPFEL Кокотница керамическая, D14см, 18х14х5см.;203,00 грн.;шт;28;;;;;;;;;;;
3828 GIPFEL Горшок керамический 780мл, 17,5х14х12см с крышкой;480,00 грн.;шт;14;;;;;;;;;;;
3831 GIPFEL Горшок керамический 1,2л, 23х18х12см с крышкой;701,00 грн.;шт;4;;;;;;;;;;;
3852 GIPFEL Емкость для хранения продуктов с герметичной крышкой VEGETAL 900мл. Материал: керамика. Базовые цвета: белый, оранжевый.;382,00 грн.;шт;4;;;;;;;;;;;
3855 GIPFEL Емкость для хранения продуктов с крышкой VEGETAL 1800мл. Материал: керамика. Базовые цвета: белый, оранжевый.;634,00 грн.;шт;1;;;;;;;;;;;
3863 GIPFEL Чайник с сеткой-фильтром 800мл.( керамика, ) красный;376,00 грн.;шт;2;;;;;;;;;;;
3872 GIPFEL Сервиз столовый 18 предметов (6 обеденных тарелок 31см, 6 закусочных тарелок 28см, 6 суповых тарелок 23см). фарфор;7960,00 грн.;шт;1;;;;;;;;;;;
3873 GIPFEL Сервиз столовый 18 предметов (6 обеденных тарелок 31см, 6 закусочных тарелок 28см, 6 суповых тарелок 23см). фарфор;7960,00 грн.;шт;1;;;;;;;;;;;
3882 GIPFEL Кастрюля жаропрочная BARBARA 20см/1,0л из высокотемпературной керамики с крышкой. Цвет кастрюли: черный. Цвет крышки: красный;965,00 грн.;шт;2;;;;;;;;;;;
3885 GIPFEL Кастрюля жаропрочная BARBARA 32см/4,0л из высокотемпературной керамики с крышкой. Цвет кастрюли: черный. Цвет крышки: красный;2325,00 грн.;шт;2;;;;;;;;;;;
3886 GIPFEL Ковш жаропрочный BARBARA 30,5см/1,0л из высокотемпературной керамики с крышкой. Цвет кастрюли: черный. Цвет крышки: красный;1179,00 грн.;шт;2;;;;;;;;;;;
4011 GIPFEL Скалка 43см., нерж. сталь. покрытие силикон Цвет: голубой;468,00 грн.;шт;23;;;;;;;;;;;
4012 GIPFEL Скалка 38см., дерево. покрытие силикон Цвет: фиолетовый;420,00 грн.;шт;67;;;;;;;;;;;
4533 GIPFEL Вакуумный контейнер для хранения продуктов 151x108x127мм - 1100 мл (пластик);342,00 грн.;шт;94;;;;;;;;;;;
4539 GIPFEL Герметичный контейнер для хранения продуктов 121х121х97 мм - 700 мл;253,00 грн.;шт;55;;;;;;;;;;;
4542 GIPFEL Вакуумный контейнер для хранения продуктов 136x136x98мм - 900 мл (пластик);299,00 грн.;шт;104;;;;;;;;;;;
4543 GIPFEL Вакуумный контейнер для хранения продуктов 158x158x55мм - 600 мл (пластик);248,00 грн.;шт;30;;;;;;;;;;;
4547 GIPFEL Комплект Вакуумных пластиковых контейнеров для хранения продуктов 3 шт;838,00 грн.;шт;38;;;;;;;;;;;
4549 GIPFEL Вакуумный контейнер для хранения продуктов круглый 140x79мм - 650 мл (пластик);262,00 грн.;шт;18;;;;;;;;;;;
4550 GIPFEL Вакуумный контейнер для хранения продуктов круглый 140x141мм - 1250 мл (пластик);355,00 грн.;шт;122;;;;;;;;;;;
4553 GIPFEL Вакуумный контейнер для хранения продуктов круглый 131x86мм - 600 мл (пластик);244,00 грн.;шт;6;;;;;;;;;;;
5026 GIPFEL Овальный мармит 1,5 л со стеклянным контейнером (нерж. сталь);1382,00 грн.;шт;2;;;;;;;;;;;
5030 GIPFEL Прямоугольный мармит 1,5 л со стеклянным контейнером (нерж. сталь);1481,00 грн.;шт;4;;;;;;;;;;;
5180 GIPFEL Ваза для фруктов, 23х20х12. Материал: хромированный железный прут;517,00 грн.;шт;8;;;;;;;;;;;
5181 GIPFEL Ваза для фруктов, 30х28х12. Материал: хромированный железный прут;645,00 грн.;шт;26;;;;;;;;;;;
5317 GIPFEL Гейзерная кофеварка  на 6 чашек (нерж. сталь);2339,00 грн.;шт;2;;;;;;;;;;;
5318 GIPFEL Гейзерная кофеварка  на 10 чашек (нерж. сталь);2722,00 грн.;шт;4;;;;;;;;;;;
5368 GIPFEL Набор для приправ 3 пр. (стеклянные солонка и перечница на стальной подставке);262,00 грн.;шт;11;;;;;;;;;;;
5396 GIPFEL Соковыжималка ручная со стаканом и крышкой, 11х8х18см. Материал: пластик;255,00 грн.;шт;16;;;;;;;;;;;
5406 GIPFEL Соковыжималка для цитрусовых  15x7.7cm (пластик);110,00 грн.;шт;1;;;;;;;;;;;
5457 GIPFEL Ложка с отверстиями для снятия пены (нерж.сталь);92,00 грн.;шт;324;;;;;;;;;;;
5471 GIPFEL Набор  воронок  3 пр  (пластик);109,00 грн.;шт;6;;;;;;;;;;;
5476 GIPFEL Кружка-сито  18х12х13. (нерж. сталь) фиолетовая ручка;351,00 грн.;шт;2;;;;;;;;;;;
5501 GIPFEL Кокотница DELUXE 240 мл  (нерж. сталь);706,00 грн.;шт;32;;;;;;;;;;;
5502 GIPFEL Форма для приготовления салатов/десертов, диаметр 8см. Материал: нерж. Сталь;119,00 грн.;шт;5;;;;;;;;;;;
5518 GIPFEL Масленка 12x9x4 см (нерж. сталь);361,00 грн.;шт;46;;;;;;;;;;;
5522 GIPFEL Масленка 18x12x5 см (нерж. сталь);594,00 грн.;шт;127;;;;;;;;;;;
5574 GIPFEL Турка для кофе 220 мл с бакелитовой ручкой (нерж. сталь);357,00 грн.;шт;5;;;;;;;;;;;
5576 GIPFEL Турка для кофе 500 мл с бакелитовой ручкой (нерж. сталь);473,00 грн.;шт;1;;;;;;;;;;;
5583 GIPFEL Набор из 2 банок для хранения сып. прод.10х12 см / 0,7 л (нерж.сталь);960,00 грн.;шт;4;;;;;;;;;;;
5584 GIPFEL Набор из 3 банок для хранения сып. прод.10х12 см / 0,7 л (нерж.сталь);1350,00 грн.;шт;10;;;;;;;;;;;
5585 GIPFEL Банка для герметичного хранения сыпучих продуктов 12,5x9 см / 0,9 л (нерж. сталь);551,00 грн.;шт;75;;;;;;;;;;;
5586 GIPFEL Банка для герметичного хранения сыпучих продуктов 12,5x12 см / 1,1 л (нерж. сталь);625,00 грн.;шт;54;;;;;;;;;;;
5587 GIPFEL Банка для хранения сыпучих продуктов 12,5x16 см / 1,5 л (нерж.сталь);658,00 грн.;шт;16;;;;;;;;;;;
5598 GIPFEL Турка для кофе 7х9 см - 390 мл (нерж. сталь);513,00 грн.;шт;27;;;;;;;;;;;
5648 GIPFEL  Магнитная полоса 41см (литой алюминий, магнит) цвет серебристый;445,00 грн.;шт;5;;;;;;;;;;;
5711 GIPFEL Ложка LIGEREZA (нерж. сталь, нейлон);179,00 грн.;шт;101;;;;;;;;;;;
5712 GIPFEL Ложка LIGEREZA с прорезями (нерж. сталь, нейлон);179,00 грн.;шт;248;;;;;;;;;;;
5714 GIPFEL Толкушка  LIGEREZA (нерж. сталь, нейлон);188,00 грн.;шт;2;;;;;;;;;;;
5716 GIPFEL Прокладка (герметичное кольцо) силикон;307,00 грн.;шт;33;;;;;;;;;;;
5726-S STAHLBERG Набор ножей для масла 2 шт. 15,4 см (нерж. сталь);323,00 грн.;шт;15;;;;;;;;;;;
5761-S STAHLBERG Круглый мармит с контейнером из мрамора 18х9 см со стальной конструкцией;2326,00 грн.;шт;13;;;;;;;;;;;
5762-S STAHLBERG Круглый мармит с контейнером из мрамора 16х8,7 см со стальной конструкцией;2398,00 грн.;шт;1;;;;;;;;;;;
5763-S STAHLBERG Круглый мармит с контейнером из мрамора 20х9,7 см со стальной конструкцией;2583,00 грн.;шт;17;;;;;;;;;;;
5764-S STAHLBERG Ступка 16х8.2 / 720 мл (мрамор, нержавеющая сталь);2260,00 грн.;шт;32;;;;;;;;;;;
5765-S STAHLBERG Ступка 20х9,2 см (мрамор, нержавеющая сталь;2400,00 грн.;шт;39;;;;;;;;;;;
5766-S STAHLBERG Круглый мармит с контейнером из мрамора16х8 см со стальной конструкцией;1526,00 грн.;шт;1;;;;;;;;;;;
5771-S STAHLBERG Круглый мармит с контейнером из мрамора 20х8 см со стальной конструкцией;1583,00 грн.;шт;14;;;;;;;;;;;
5774-S STAHLBERG Горшок со стеклянной крышкой 18х8 см;1526,00 грн.;шт;12;;;;;;;;;;;
5801-S STAHLBERG Пепельница 18х10,5х3,0 см (нерж сталь);307,00 грн.;шт;26;;;;;;;;;;;
5818 GIPFEL Миска для салата FEDERICA с ручкой, 16х10см (нерж.сталь);608,00 грн.;шт;7;;;;;;;;;;;
5819 GIPFEL Миска для салата FEDERICA с ручкой, 20х12см (нерж.сталь);713,00 грн.;шт;4;;;;;;;;;;;
5821 GIPFEL Миска для салата FEDERICA с крышкой, 20х12см (нерж.сталь);706,00 грн.;шт;1;;;;;;;;;;;
5844 GIPFEL Электр кухонные весы 5кг 21.5*21.3*14.3CM чаша из нерж стал,   батарейки 1*CR2032, дисплей 40,5*19мм;1123,00 грн.;шт;4;;;;;;;;;;;
5846 GIPFEL Электр кухонные весы 5кг 195X141X14MM  стеклянная платформа, основа нерж стал,   батарейка 1*3V CR2032, дисплей 66*29мм;635,00 грн.;шт;10;;;;;;;;;;;
5847 GIPFEL Электр кухонные весы 5кг 195X141X14MM  цвет светло-сиреневый стеклянная платформа, основа нерж стал,   батарейка 1*3V CR2032, дисплей 66*29мм;635,00 грн.;шт;10;;;;;;;;;;;
5848 GIPFEL Электр кухонные весы 5кг 218X188X18MM   стеклянная платформа, основа нерж стал,   батарейка 3*1.5V ААА, дисплей 62X28MM;893,00 грн.;шт;20;;;;;;;;;;;
5905 GIPFEL Термометр пищевой электронный с чехлом в виде лопатки 23см. Материал: пластик, металл;564,00 грн.;шт;5;;;;;;;;;;;
5906 GIPFEL Термометр пищевой электронный вилочный 38см. Материал: пластик, металл;764,00 грн.;шт;6;;;;;;;;;;;
5907 GIPFEL Термометр пищевой электронный 30см. Материал: пластик, металл;773,00 грн.;шт;5;;;;;;;;;;;
5938 GIPFEL Набор для барбекю AURIGA из 6пр (нож 38см, шпатель 43см, щипцы 42см, вилка для мяса 42см, кисть 44см, щетка стальная 43см) в алюминиевом кейсе. Материал: нерж.сталь, резина. Цвет ручки: синий;2420,00 грн.;шт;5;;;;;;;;;;;
5939 GIPFEL Набор для барбекю AURIGA из 16пр (шпатель 49см, щипцы 45см, вилка для мяса 47см, щетка стальная 45см, 4 шампура 41см, 8 вилок для кукурузы) в алюминиевом кейсе. Материал: нерж.сталь. Цвет ручки: стальной;2175,00 грн.;шт;5;;;;;;;;;;;
6002 GIPFEL Консервный нож BRAVO (хромированный сплав);759,00 грн.;шт;231;;;;;;;;;;;
6006 GIPFEL Пресс для чеснока BRAVO (хромированный сплав);574,00 грн.;шт;78;;;;;;;;;;;
6007 GIPFEL Нож для чистки овощей Y-форма BRAVO (хромированный сплав);314,00 грн.;шт;6;;;;;;;;;;;
6008 GIPFEL Нож для чистки овощей P-форма BRAVO (хромированный сплав);308,00 грн.;шт;1;;;;;;;;;;;
6009 GIPFEL Кисточка BRAVO (хромированный сплав);370,00 грн.;шт;38;;;;;;;;;;;
6047 GIPFEL Сепаратор для яиц MONTANA (нерж.сталь);411,00 грн.;шт;24;;;;;;;;;;;
6059 GIPFEL Подставка для бутылки вина 27X12.5X18CM (хромированный железный прут);316,00 грн.;шт;8;;;;;;;;;;;
6075 GIPFEL Набор барных инструментов BRAVO 5 пр. на стальной подставке (пресс д/чеснока, консервный нож, орехокол, штопор) хромированный цинковый сплав;2854,00 грн.;шт;3;;;;;;;;;;;
6087 GIPFEL  Пробка для бутылки (хромированный цинковый сплав);190,00 грн.;шт;61;;;;;;;;;;;
6103 GIPFEL Комплект ст. приб. 24 пр. Antares;2814,00 грн.;шт;1;;;;;;;;;;;
6118 GIPFEL Набор столовых приборов 24 пр. NOSTALGIE gold (нерж.сталь);3369,00 грн.;шт;1;;;;;;;;;;;
6149 GIPFEL Салатница со стеклянной крышкой Vega 14х4,5 см ,  (нерж.сталь);1148,00 грн.;шт;16;;;;;;;;;;;
6151 GIPFEL Набор мерных чашек COMELY 4 шт (нерж.сталь), матовая полировка внутри, зеркальная полировка снаружи;868,00 грн.;шт;21;;;;;;;;;;;
6207А GIPFEL Соковыжималка ручная для цитрусовых, цвет серебр (нерж. сталь);121,00 грн.;шт;462;;;;;;;;;;;
6207В GIPFEL Соковыжималка ручная для цитрусовых, цвет серебр (нерж. сталь);121,00 грн.;шт;474;;;;;;;;;;;
6219 GIPFEL Ложка для кофе латте (длинная ручка) (нерж.сталь);84,00 грн.;шт;2;;;;;;;;;;;
6256 GIPFEL Столовые ножи ABELL gold 6 шт. (нерж. сталь);992,00 грн.;шт;1;;;;;;;;;;;
6259 GIPFEL Кокотница COMELY 8х4,8см (нерж.сталь), матовая полировка внутри, зеркальная полировка снаружи;292,00 грн.;шт;39;;;;;;;;;;;
6266 GIPFEL Ведерко для льда COMELY 3,8 л. (нерж.сталь);2872,00 грн.;шт;44;;;;;;;;;;;
6267 GIPFEL Соусник COMELY с ложкой  (нерж.сталь);729,00 грн.;шт;25;;;;;;;;;;;
6268 GIPFEL Тендерайзер Приспособление для отбивания 19*5 см черный (пластик, нейлон);254,00 грн.;шт;303;;;;;;;;;;;
6325 GIPFEL Набор кухонных аксессуаров SINTY из 3 пр. (ложка 26,5см, лопатка 25,5см, кисточка 26см). Материал: силикон, бамбук. Цвет: красный;318,00 грн.;шт;3;;;;;;;;;;;
6327 GIPFEL Набор кухонных аксессуаров SINTY из 4 пр. (щипцы 23см, кисточка 22см, лопатка узкая 25см, лопатка широкая 25,5см). Материал: силикон, нерж. сталь, пластик.;488,00 грн.;шт;26;;;;;;;;;;;
6344 GIPFEL Пресс для чеснока. Материал: пластик, нерж. сталь. Цвет: зеленый, фиолетовый, розовый;124,00 грн.;шт;2;;;;;;;;;;;
6349 GIPFEL Венчик для взбивания 34см Цвет ручки: зеленый, фиолетовый, розовый (, нейлон, ручка: PP TPR);140,00 грн.;шт;16;;;;;;;;;;;
6352 GIPFEL Терка 20см. (сталь, пластик)  Цвет:ручки зеленый, фиолетовый, розовый;129,00 грн.;шт;75;;;;;;;;;;;
6356 GIPFEL Ложка для мороженого 21см.(пластик)Цвет ручки: зеленый, фиолетовый, розовый.;140,00 грн.;шт;1;;;;;;;;;;;
6362 GIPFEL Половник ALMA с силиконовой ручкой 34см. Материал: нейлон, силикон, нерж.сталь;116,00 грн.;шт;42;;;;;;;;;;;
6363 GIPFEL Ложка ALMA с силиконовой ручкой 33см. Материал: нейлон, силикон, нерж.сталь;116,00 грн.;шт;27;;;;;;;;;;;
6365 GIPFEL Половник ALMA с силиконовой ручкой 32см. Материал: нейлон, силикон, нерж.сталь;116,00 грн.;шт;11;;;;;;;;;;;
6369 GIPFEL Шумовка ALMA с силиконовой ручкой 34см. Материал: нейлон, силикон, нерж.сталь;116,00 грн.;шт;19;;;;;;;;;;;
6385 GIPFEL Скребок силиконовый SHARLOTTA 29см. Материал: силикон, бук. Цвет: белый;160,00 грн.;шт;2;;;;;;;;;;;
6445 GIPFEL Ложка для спагетти CEZAR (нейлон);373,00 грн.;шт;3;;;;;;;;;;;
6446 GIPFEL Ложка для спагетти CEZAR (нейлон, нерж сталь);591,00 грн.;шт;1;;;;;;;;;;;
6449 GIPFEL Лопаткака CEZAR (нейлон);366,00 грн.;шт;52;;;;;;;;;;;
6453 GIPFEL Лопатка CEZAR (нейлон);373,00 грн.;шт;5;;;;;;;;;;;
6455 GIPFEL Половник COMFORT 27,4х9,2см Фиолетовый (Нейлон PA66, TPR cover,PP);216,00 грн.;шт;1;;;;;;;;;;;
6456 GIPFEL Лопатка с прорезями COMFORT 30,9х7см Голубой (Нейлон PA66, TPR cover,PP);184,00 грн.;шт;1;;;;;;;;;;;
6460 GIPFEL Ложка для спагетти COMFORT 28,5х7,0см (Нейлон PA66, TPR cover,PP);184,00 грн.;шт;1;;;;;;;;;;;
6465 GIPFEL Половник COMFORT 30,4х9,2см (пластик+нейлон);197,00 грн.;шт;26;;;;;;;;;;;
6466 GIPFEL Лопатка с прорезями  COMFORT  30,9х7см (пластик+нейлон);197,00 грн.;шт;44;;;;;;;;;;;
6467 GIPFEL Лопатка  COMFORT  30,9х7см (пластик+нейлон);197,00 грн.;шт;3;;;;;;;;;;;
"6478 GIPFEL Шумовка TRAMONTO 36х11,5 см Материал: ABS; стр & ручка tpr";197,00 грн.;шт;8;;;;;;;;;;;
6483 GIPFEL Шумовка MINTAKA 32,5х6,5см Синий цвет Материал: PA66 Нейлон, ручка: PP TPR;161,00 грн.;шт;2;;;;;;;;;;;
6491 GIPFEL Воронка большая  9.8*8.5*9cm (силикон);66,00 грн.;шт;1;;;;;;;;;;;
6495 GIPFEL Дуршлаг пластиковый 32.5*26.7*13.3cm зеленый;171,00 грн.;шт;1;;;;;;;;;;;
6496 GIPFEL Дуршлаг 34,9х28,7х14,3см Зеленый цвет Материал: PP;210,00 грн.;шт;35;;;;;;;;;;;
6501 GIPFEL Половник AMULET (нерж. сталь);323,00 грн.;шт;33;;;;;;;;;;;
6502 GIPFEL Шумовка AMULET (нерж. сталь);319,00 грн.;шт;24;;;;;;;;;;;
6506 GIPFEL Ложка для овощей с отверстиями AMULET (нерж. сталь);287,00 грн.;шт;35;;;;;;;;;;;
6507 GIPFEL Ложка для риса AMULET (нерж. сталь);250,00 грн.;шт;32;;;;;;;;;;;
6508 GIPFEL Толкушка  AMULET (нерж. сталь);341,00 грн.;шт;10;;;;;;;;;;;
6513 GIPFEL Ложка для соуса с носиком AMULET (нерж. сталь);319,00 грн.;шт;19;;;;;;;;;;;
6582 GIPFEL Шумовка ORBIT (нерж. сталь);437,00 грн.;шт;28;;;;;;;;;;;
6584 GIPFEL Ложка сервировочная с отверстиями ORBIT (нерж. сталь);322,00 грн.;шт;137;;;;;;;;;;;
6586 GIPFEL Ложка для спагетти ORBIT (нерж. сталь);399,00 грн.;шт;136;;;;;;;;;;;
6587 GIPFEL Сбивалка ORBIT (нерж. сталь);157,00 грн.;шт;18;;;;;;;;;;;
6595 GIPFEL Ложка сервировочная с отверстиями ORBIT с нейлоновой рабочей частью (нерж. сталь);191,00 грн.;шт;107;;;;;;;;;;;
6616 GIPFEL Набор ножей TRADITION 7 пр. на деревянной подставке (углеродистая сталь);970,00 грн.;шт;22;;;;;;;;;;;
6629 GIPFEL Набор ножей JAPANESE 3 пр. в дер. коробке (нерж.сталь);486,00 грн.;шт;64;;;;;;;;;;;
6652 GIPFEL Набор ножей 8 пр. на деревянной подставке (нерж.сталь);1638,00 грн.;шт;8;;;;;;;;;;;
6689 GIPFEL Набор ножей на деревянной подставке 6пр 20cm , 20cm , 20 cm. 13 cm. 9 cm  (дерево, пластик, нерж. сталь X50Cr15);4070,00 грн.;шт;13;;;;;;;;;;;
6716 GIPFEL Нож керамический 15 см;2287,00 грн.;шт;19;;;;;;;;;;;
6720 GIPFEL Нож керамический 15,2 см;1986,00 грн.;шт;24;;;;;;;;;;;
6721 GIPFEL Нож для чистки овощей изогнутый 7 см (нерж.сталь) PROFESSIONAL LINE;361,00 грн.;шт;105;;;;;;;;;;;
6722 GIPFEL Нож для чистки овощей (прямой) PROFESSIONAL LINE 9 см (нерж.сталь) 5Cr15MOV;389,00 грн.;шт;49;;;;;;;;;;;
6725 GIPFEL Нож для помидоров PROFESSIONAL LINE 13 см;412,00 грн.;шт;61;;;;;;;;;;;
6732 GIPFEL Нож для овощей PROFESSIONAL LINE 12 см (нерж.сталь);405,00 грн.;шт;40;;;;;;;;;;;
6733 GIPFEL Нож филейный PROFESSIONAL LINE 15 см (нерж.сталь);549,00 грн.;шт;58;;;;;;;;;;;
6734 GIPFEL Нож филейный PROFESSIONAL LINE 18 см (нерж.сталь);620,00 грн.;шт;72;;;;;;;;;;;
6735 GIPFEL Нож филейный (гибкий) PROFESSIONAL LINE 15 см (нерж.сталь);494,00 грн.;шт;38;;;;;;;;;;;
6741 GIPFEL Нож разделочный PROFESSIONAL LINE 10 см (углеродистая  сталь);474,00 грн.;шт;32;;;;;;;;;;;
6743 GIPFEL Нож разделочный PROFESSIONAL LINE 13 см (нерж.сталь);502,00 грн.;шт;57;;;;;;;;;;;
6744 GIPFEL Нож разделочный PROFESSIONAL LINE 15 см (нерж.сталь);569,00 грн.;шт;80;;;;;;;;;;;
6745 GIPFEL Нож разделочный (гибкий) PROFESSIONAL LINE 15 см (нерж.сталь);546,00 грн.;шт;80;;;;;;;;;;;
6752 GIPFEL Нож поварской PROFESSIONAL LINE 20 см (нерж.сталь);757,00 грн.;шт;44;;;;;;;;;;;
6781 GIPFEL Нож для булочек PROFESSIONAL LINE 20 см (углеродистая сталь);531,00 грн.;шт;18;;;;;;;;;;;
6795 GIPFELНож с чехлом на лезвие, ручка бело-зеленная  (нерж.сталь);211,00 грн.;шт;99;;;;;;;;;;;
6882 GIPFEL Нож для стейка PROFILO 12 см (углеродистая сталь X30Cr13);463,00 грн.;шт;368;;;;;;;;;;;
6949 GIPFEL Топорик (деревянная ручка, нерж. сталь);390,00 грн.;шт;8;;;;;;;;;;;
6974 GIPFEL Нож поварской TIGER 20 см (сталь X50Cr15), ручка: нерж сталь, пластик;733,00 грн.;шт;27;;;;;;;;;;;
6975 GIPFEL Нож разделочный TIGER 20 см (сталь X50Cr15), ручка: нерж сталь, пластик;671,00 грн.;шт;35;;;;;;;;;;;
6976 GIPFEL Нож поварской сантоку TIGER 20 см (сталь X50Cr15), ручка: нерж сталь, пластик;719,00 грн.;шт;12;;;;;;;;;;;
6977 GIPFEL Нож универсальный TIGER 13 см (сталь X50Cr15), ручка: нерж сталь, пластик;503,00 грн.;шт;1;;;;;;;;;;;
6978 GIPFEL Нож для овощей TIGER 9 см (сталь X50Cr15), ручка: нерж сталь, пластик;494,00 грн.;шт;37;;;;;;;;;;;
6981 GIPFEL Нож сантоку VILMARIN 17см. Материал лезвия: сталь X50CrMoV15.;678,00 грн.;шт;1;;;;;;;;;;;
6995B GIPFEL Подставка для хранения ножей 19x12x27 см (бамбук + пластик);2091,00 грн.;шт;1;;;;;;;;;;;
7006 GIPFEL Стеклянная сменная колба для заварочного чайника GLACIER на 12 чашек;140,00 грн.;шт;10;;;;;;;;;;;
