Артикул;pname;"prevprice";;;"curprice";;;cengroup;"ostatki";nds?;CURRENCY
8263;Кофейник с двойными стенками 1000 мл (нерж. сталь);7219,00;руб.;шт;5054,00;руб.;шт;Акция -30%;50;N;RUB
8264;Заварочный чайник с двойными стенками 800 мл (нерж.сталь);6642,00;руб.;шт;4650,00;руб.;шт;Акция -30%;50;N;RUB
8288;Фляжка 180мл. Материал: нержавеющая сталь 18/10, кожа. Цвет кожи: черный;1329,00;руб.;шт;665,00;руб.;шт;Акция -50%;50;N;RUB
8289;Фляжка 240мл. Материал: нержавеющая сталь 18/10;1208,00;руб.;шт;604,00;руб.;шт;Акция -50%;50;N;RUB
8290;Фляжка 300мл. Материал: нержавеющая сталь 18/10;1266,00;руб.;шт;633,00;руб.;шт;Акция -50%;50;N;RUB
8290-S;8290-S STAHLBERG Фляжка 168 мл с 2 бокалами  (нерж сталь);2174,00;руб.;шт;1087,00;руб.;шт;Акция -50%;50;N;RUB
8291;Набор подарочный из 4 предметов (фляжка 300мл, воронка, 2 стопки). Материал: нержавеющая сталь 18/10, кожа;1935,00;руб.;шт;968,00;руб.;шт;Акция -50%;50;N;RUB
8292;Фляжка 180мл. Материал: нержавеющая сталь 18/10, кожа. Цвет кожи: черный;1617,00;руб.;шт;809,00;руб.;шт;Акция -50%;50;N;RUB
8296-S;8296-S STAHLBERG Фляжка 120 мл (нерж сталь);1463,00;руб.;шт;732,00;руб.;шт;Акция -50%;50;N;RUB
8297-S;8297-S STAHLBERG Фляжка 150 мл (нерж сталь);1352,00;руб.;шт;676,00;руб.;шт;Акция -50%;50;N;RUB
8299-S;8299-S STAHLBERG Фляжка 180 мл (нерж сталь);1549,00;руб.;шт;775,00;руб.;шт;Акция -50%;50;N;RUB
8395;Вакуумный термос с двойными стенками Adell 6,5х19,8см 350мл, Цвет: Зеленый Материал: Нержавеющая сталь SS304,SS201 SS304,SS201;1342,00;руб.;шт;806,00;руб.;шт;Акция -40%;50;N;RUB
8396;Вакуумный термос с двойными стенками Adell 6,5х19,8см 350мл, Цвет: Синий Материал: Нержавеющая сталь SS304,SS201;1342,00;руб.;шт;806,00;руб.;шт;Акция -40%;50;N;RUB
8397;Вакуумный термос с двойными стенками Adell 6,5х19,8см 350мл, Цвет: Серебрянный Материал: Нержавеющая сталь SS304,SS201 SS304,SS201;1342,00;руб.;шт;806,00;руб.;шт;Акция -40%;50;N;RUB
8405;Набор детских столовых приборов HAPPY 3 пр.с живописью на голубой ручке (нерж. сталь, пластик);491,00;руб.;шт;295,00;руб.;шт;Акция -40%;50;N;RUB
8406;Набор детских столовых приборов HAPPY 3 пр.с живописью на розовой ручке (нерж. сталь, пластик);491,00;руб.;шт;295,00;руб.;шт;Акция -40%;50;N;RUB
8407;Набор столовых приборов VOLITO 24 пр. (нерж. сталь);3998,00;руб.;шт;2799,00;руб.;шт;Акция -30%;50;N;RUB
8408;Набор столовых приборов 24 пр. (нерж. сталь);4235,00;руб.;шт;2965,00;руб.;шт;Акция -30%;50;N;RUB
8409;Набор столовых приборов VOLITO 24 пр. (нерж. сталь);4114,00;руб.;шт;2880,00;руб.;шт;Акция -30%;50;N;RUB
8413;Нож шеф-повара KYOTO 20,3см/2,5мм Материал: Лезвие: Дамасская сталь VG10, Ручка: высокого класса Pakka;15866,00;руб.;шт;11107,00;руб.;шт;Акция -30%;50;N;RUB
8414;Нож для мяса (Слайсер) KYOTO 20,3см/2,5мм Материал: Лезвие: Дамасская сталь VG10, Ручка: высокого класса Pakka;12556,00;руб.;шт;8790,00;руб.;шт;Акция -30%;50;N;RUB
8415;Нож универсальный KYOTO 12,0см/2,5мм Материал: Лезвие: Дамасская сталь VG10, Ручка: высокого класса Pakka;8028,00;руб.;шт;5620,00;руб.;шт;Акция -30%;50;N;RUB
8416;Нож для овощей KYOTO 9,0см/2,5мм Материал: Лезвие: Дамасская сталь VG10, Ручка: высокого класса Pakka;7054,00;руб.;шт;4938,00;руб.;шт;Акция -30%;50;N;RUB
8417;Нож обвалочный KYOTO 15,2см/2,5мм Материал: Лезвие: Дамасская сталь VG10, Ручка: высокого класса Pakka;9941,00;руб.;шт;6959,00;руб.;шт;Акция -30%;50;N;RUB
8418;Нож разделочный AKITA 20,3см/2,5мм Материал: Лезвие: Дамасская сталь VG10, Ручка: высокого класса Pakka с тройными заклепками;14186,00;руб.;шт;9931,00;руб.;шт;Акция -30%;50;N;RUB
8419;Нож Нож для мяса (Слайсер) AKITA 20,3см/2,5мм Материал: Лезвие: Дамасская сталь VG10, Ручка: высокого класса Pakka с тройными заклепками;10842,00;руб.;шт;7590,00;руб.;шт;Акция -30%;50;N;RUB
8420;Нож универсальный AKITA 11,0см/2,5мм Материал: Лезвие: Дамасская сталь VG10, Ручка: высокого класса Pakka с тройными заклепками;5765,00;руб.;шт;4036,00;руб.;шт;Акция -30%;50;N;RUB
8421;Нож для овощей AKITA 9,0см/2,5мм Материал: Лезвие: Дамасская сталь VG10, Ручка: высокого класса Pakka с тройными заклепками;5177,00;руб.;шт;3624,00;руб.;шт;Акция -30%;50;N;RUB
8422;Нож обвалочный AKITA 15,2см/2,5мм Материал: Лезвие: Дамасская сталь VG10, Ручка: высокого класса Pakka с тройными заклепками;8970,00;руб.;шт;6279,00;руб.;шт;Акция -30%;50;N;RUB
8423;Набор ножей FORT 5пр с бамбуковым блоком Материал: Лезвие: Нержавеющая сталь 3Cr14 , Ручка: Дерево грецкого ореха, нержавеющая сталь SS430;11984,00;руб.;шт;8389,00;руб.;шт;Акция -30%;50;N;RUB
8428;Нож для мяса (Слайсер) LAFFI 20,5см/2,5мм Материал: Лезвие: Нержавеющая сталь 3Cr13, Отделка клинка: лазерная, Ручка: Нержавеющая сталь SS430, Pakka wood;1539,00;руб.;шт;1078,00;руб.;шт;Акция -30%;50;N;RUB
8430;Нож универсальный LAFFI 13см/2,0мм Материал: Лезвие: Нержавеющая сталь 3Cr13, Отделка клинка: лазерная, Ручка: Нержавеющая сталь SS430, Pakka wood;1134,00;руб.;шт;794,00;руб.;шт;Акция -30%;50;N;RUB
8431;Нож для овощей 9см/2,0мм Материал: Лезвие: Нержавеющая сталь 3Cr13, Отделка клинка: лазерная, Ручка: Нержавеющая сталь SS430, Pakka wood;1116,00;руб.;шт;782,00;руб.;шт;Акция -30%;50;N;RUB
8432;8432 WERNER Набор столовых приборов CASUAL 24 пр. Материал: Нержавеющая сталь 18/0;3985,00;руб.;шт;1993,00;руб.;шт;Акция -50%;50;N;RUB
8433;8433 WERNER Набор столовых приборов MODERN 24 пр. Золотое напыление/ Материал: Нержавеющая сталь 18/0;4938,00;руб.;шт;2469,00;руб.;шт;Акция -50%;50;N;RUB
8434;8434 WERNER Набор столовых приборов CLASSIC 24 пр. Материал: Нержавеющая сталь 18/0;4038,00;руб.;шт;2019,00;руб.;шт;Акция -50%;50;N;RUB
8435;8435 WERNER Набор столовых приборов ELEGANCY 24 пр. Золотое напыление/ Материал: Нержавеющая сталь 18/0;4471,00;руб.;шт;2236,00;руб.;шт;Акция -50%;50;N;RUB
8436;8436 WERNER Набор столовых приборов SYNERGY 24 пр. Материал: Нержавеющая сталь 18/0;4035,00;руб.;шт;2018,00;руб.;шт;Акция -50%;50;N;RUB
8437;Набор детских столовых приборов RABBIT 3пр. Цвет ручки: Розовый. Материал: Нержавеющая сталь 18/0, пластик ABS;953,00;руб.;шт;572,00;руб.;шт;Акция -40%;50;N;RUB
8438;Набор детских столовых приборов PANDA 3пр. Цвет ручки: Черный, белый. Материал: Нержавеющая сталь 18/0, пластик ABS;953,00;руб.;шт;572,00;руб.;шт;Акция -40%;50;N;RUB
8439;Набор детских столовых приборов COW 3пр. Цвет ручки: Белый с черным. Материал: Нержавеющая сталь 18/0, пластик ABS;953,00;руб.;шт;572,00;руб.;шт;Акция -40%;50;N;RUB
8440;Набор детских столовых приборов MONKEY 3пр. Цвет ручки: Серый, голубой. Материал: Нержавеющая сталь 18/0, пластик ABS;1906,00;руб.;шт;1144,00;руб.;шт;Акция -40%;50;N;RUB
8441;Подставка под ножи универсальная BAXTER, 22 см, 18 см, 14 см. Материал: пластик. Цвет: серый мрамор.;5019,00;руб.;шт;3514,00;руб.;шт;Акция -30%;50;N;RUB
8443;Подставка под ножи MALATTI, 22х11 см. Материал: пластик. Цвет: розовый.;2190,00;руб.;шт;1533,00;руб.;шт;Акция -30%;50;N;RUB
8444;Подставка под ножи MALATTI, 22х11 см. Материал: пластик. Цвет: голубой.;2190,00;руб.;шт;1533,00;руб.;шт;Акция -30%;50;N;RUB
8447;Набор кухонных ножей MIRELLA 8 пр. на акриловой подставке. Материал лезвия: нерж. сталь 3CR13. Материал ручек: нерж. сталь, пластик. Цвет: красный;;руб.;шт;4901,00;руб.;шт;Новинки;50;N;RUB
8448;Набор кухонных ножей 6 пр. на деревянной подставке с ножеточкой. Материал лезвия: нерж. сталь 3cr13. Материал ручек: нерж. сталь, пластик. Цвет ручек: черный. Цвет подставки: зеленый.;5376,00;руб.;шт;3764,00;руб.;шт;Акция -30%;50;N;RUB
